balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
284,semantic_structural,products_data.csv|__unknown__|seller_id:521580||products_data.csv|__unknown__|seller_id:548666,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.932342,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.221786,0.800813,T: 日本航空公司会员测试数据200条 || 日本航空公司会员测试数据200条 | D: ↓ 交易编号---47380-----法国领英商务华尔街币圈股民外汇外汇数据50万条200美金 交易编号---44329-----安徽省_亳州市一女性身份证四要素6461条999美金 交易编号---46822-----上海女性宝妈母婴购物3万条30美金 交易编号---45457-----云南省_昭通市一女性身份证... | C: 虚拟物品,T: 低价加拿大华人华侨留学生数据条 || 低价加拿大华人华侨留学生数据条 | D: --------------------- ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----... | C: 虚拟物品,pending,,,
285,semantic_structural,products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:531338,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.920872,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.269289,0.652569,T: 更新的泰国华人华侨数据 || 更新的泰国华人华侨数据 | D: ↓ 交易编号---43391-----大学生all电子信息工程实号慢检500条5美金 交易编号---45773-----币圈注册用户美国格鲁吉亚georgia8万条80美金 交易编号---44637-----加拿大华人华侨33万3万美金女性已经开通WHATSAPPok 交易编号---45176-----浙江省二建... | C: 虚拟物品,T: 币圈注册用户一美国一俄亥俄州一ohio一16万条160美金 || 币圈注册用户一美国一俄亥俄州一ohio一16万条160美金 | D: --------------------- ↓ 交易编号---45581-----收藏品圆明圆国宝十二生肖普首金1200条180美金 交易编号---46790-----河北承德市政府机构通讯录村长1万条150美金 交易编号---47675-----陕西_西安19401958年身份证1万条1560美金 交易编号--... | C: 虚拟物品,pending,,,
286,semantic_structural,products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:603119,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.914614,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.2388,0.740907,T: 新到日本华人华侨男性女性10万条数据 || 新到日本华人华侨男性女性10万条数据 | D: ↓ 交易编号---45379-----山西省_太原市女性身份证四要素60300条9328美金 交易编号---45384-----陕西省_安康市一女性身份证四要素5832条902美金 交易编号---45764-----币圈注册用户美国俄勒冈州oregon7万条70美金 交易编号---44800-----安徽省二建工... | C: 虚拟物品,T: 一建二建身份证电话公司姓名毕业学校信息 || 一建二建身份证电话公司姓名毕业学校信息 | D: --------------------- ↓ 交易编号---45550-----美国华人华侨8月最新版本女性二十万条15600美金ok 交易编号---44431-----河北省_秦皇岛市女性身份证四要素54020条8356美金 交易编号---44841-----广东省一级建造师15384条153美金 交易编号-... | C: 教程与文档,pending,,,
287,semantic_structural,products_data.csv|__unknown__|seller_id:523216||products_data.csv|__unknown__|seller_id:611272,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.902516,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.276736,0.62105,"T: 国外华人华侨一德国一中文一女性20万一10一万条1560美金 || 国外华人华侨一德国一中文一女性20万一10一万条1560美金 | D: 日本华人华侨男性女性14万条1000美金 ""↓ 本商品【拍后自动网盘发货】,【商品底部链接直接下载】 拍完商品，及时下载收货核实，在拍后10分钟内主动放款的，留言给我，数据买一份送一份等价商品【量大的一次买10个商品送20个商品，买100个送500个】 下面是商品的目录清单，大家选择下列商品，都是网盘秒发货，全年... | C: 虚拟物品","T: 国外华人华侨一德国一中文一女性1万条100美金一5 || 国外华人华侨一德国一中文一女性1万条100美金一5 | D: ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
288,semantic_structural,products_data.csv|__unknown__|seller_id:561217||products_data.csv|__unknown__|seller_id:611272,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.884548,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.224015,0.770229,"T: 瑞士华人华侨5000条800美金 || 瑞士华人华侨5000条800美金 | D: 瑞士华人华侨5000条800美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 国外华人华侨一德国一中文一女性1万条100美金一5 || 国外华人华侨一德国一中文一女性1万条100美金一5 | D: ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
289,semantic_structural,products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:533821,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.876196,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.23444,0.734778,T: 新到日本华人华侨男性女性10万条数据 || 新到日本华人华侨男性女性10万条数据 | D: ↓ 交易编号---45379-----山西省_太原市女性身份证四要素60300条9328美金 交易编号---45384-----陕西省_安康市一女性身份证四要素5832条902美金 交易编号---45764-----币圈注册用户美国俄勒冈州oregon7万条70美金 交易编号---44800-----安徽省二建工... | C: 虚拟物品,T: 币圈外汇股民领英数据一美国怀俄明州11万条20美金 || 币圈外汇股民领英数据一美国怀俄明州11万条20美金 | D: --------------------- ↓ 交易编号---45407-----四川省_南充市女性身份证四要素107058条16561美金 交易编号---45605-----国外华人华侨德国中文女性20万2万条1560美金 交易编号---44667-----河南省郑州市19401956之间的3万5000条177... | C: 虚拟物品,pending,,,
290,semantic_structural,products_data.csv|__unknown__|seller_id:521580||products_data.csv|__unknown__|seller_id:582200,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.85428,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.223065,0.757945,T: 日本航空公司会员测试数据200条 || 日本航空公司会员测试数据200条 | D: ↓ 交易编号---47380-----法国领英商务华尔街币圈股民外汇外汇数据50万条200美金 交易编号---44329-----安徽省_亳州市一女性身份证四要素6461条999美金 交易编号---46822-----上海女性宝妈母婴购物3万条30美金 交易编号---45457-----云南省_昭通市一女性身份证... | C: 虚拟物品,T: 新到币圈美国德克萨斯州texas26万条数据 || 新到币圈美国德克萨斯州texas26万条数据 | D: ↓ 交易编号---43196-----百世快递发货记录1700条样本10美金 交易编号---44708-----职业女性身份证1000条50美金 交易编号---45277-----吉林省_辽源市一女性身份证四要素7076条1094美金 交易编号---45957-----广东深圳信用卡金卡客户3000条30美金 交... | C: 虚拟物品,pending,,,
291,semantic_structural,products_data.csv|__unknown__|seller_id:613722||products_data.csv|__unknown__|seller_id:64396,sockpuppet_primary,medium,profile_lexical_neighbor,2.849716,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.305034,0.509756,T: 出售高清针孔摄像头1080P || 出售高清针孔摄像头1080P | D: 高清针孔摄像头，平角镜头1080p 发货需要提交手机号和收货人 | C: 实体发货商品,T: 家庭快捷酒店等针孔摄像头偷窥 || 家庭快捷酒店等针孔摄像头偷窥 | D: 破解的几十个家庭及快捷酒店等针孔网络摄像头，到晚上开房高峰期看看各种XXOO灰常的爽 | C: 技术服务[非教程],pending,,,
292,semantic_structural,products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:524490,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.847172,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.221587,0.758825,T: 新到日本华人华侨男性女性10万条数据 || 新到日本华人华侨男性女性10万条数据 | D: ↓ 交易编号---45379-----山西省_太原市女性身份证四要素60300条9328美金 交易编号---45384-----陕西省_安康市一女性身份证四要素5832条902美金 交易编号---45764-----币圈注册用户美国俄勒冈州oregon7万条70美金 交易编号---44800-----安徽省二建工... | C: 虚拟物品,T: 更新的泰国华人华侨数据 || 更新的泰国华人华侨数据 | D: ↓ 交易编号---43391-----大学生all电子信息工程实号慢检500条5美金 交易编号---45773-----币圈注册用户美国格鲁吉亚georgia8万条80美金 交易编号---44637-----加拿大华人华侨33万3万美金女性已经开通WHATSAPPok 交易编号---45176-----浙江省二建... | C: 虚拟物品,pending,,,
293,semantic_structural,products_data.csv|__unknown__|seller_id:537613||products_data.csv|__unknown__|seller_id:566317,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.838214,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.238574,0.703385,"T: 美国领英商务精英币圈外汇股民客户简历100万条500美金 || 美国领英商务精英币圈外汇股民客户简历100万条500美金 | D: 美国领英商务精英币圈外汇股民客户数据含社交简历100万条500美金 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品","T: 币圈外汇股民领英数据一美国新墨西哥州33万条33美金 || 币圈外汇股民领英数据一美国新墨西哥州33万条33美金 | D: 澳大利亚币圈310万其一30万条300美金一14 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 虚拟物品",pending,,,
294,semantic_structural,products_data.csv|__unknown__|seller_id:565793||products_data.csv|__unknown__|seller_id:659029,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.835576,alias_missing,true,__unknown__,__unknown__,,,,,,常规服务与操作,,0.288726,0.55161,T: 查档_开房_查所有_侦探_人肉_高级贴_14小时在线 || 低价位置信息查询资产婚姻开房社工帮忙 | D: 价格上下浮动我会在价格上调整 【个人基本信息类】 个人户籍-提供身份证号码-(拍1份) 全家户籍-提供身份证号码- 模糊查询-提供大概年龄+地区+名字-(拍5份) 犯罪记录-提供身份证号码-(拍4份) 网逃记录-提供身份证号码-(拍3份) 学信网学籍-提供身份证号码-(拍8份) 名下资产-提供身份证号码-(拍10... | C: 常规服务与操作,T: 全网最低价侦探业务查人查档查所有 || 全网最低价侦探业务查人查档查所有 | D: 【个人基本信息类】 个人户籍-提供身份证号码-(拍3份) 全家户籍-提供身份证号码-(拍10份) 模糊查询-提供大概年龄+地区+名字(拍5份) 犯罪记录-提供身份证号码-(拍5份) 网逃记录-提供身份证号码-(拍5份) 名下资产-提供身份证号码-(拍10份) 开房同住记录-提供身份证号码-拍50份) 开房记录-提... | C: 常规服务与操作 || 技术服务[非教程],pending,,,
295,semantic_structural,products_data.csv|__unknown__|seller_id:20097||products_data.csv|__unknown__|seller_id:494068,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,2.834446,alias_missing,true,__unknown__,__unknown__,,,,,,,,0.243718,0.686069,T: 5$ 纯流量卡/零月租/免实名/动态IP/不限速/不断网/可任意叠加/可跨月使用 超值招代理 || 5$ 纯流量卡/零月租/免实名/动态IP/不限速/不断网/可任意叠加/可跨月使用 超值招代理 | D: 无详情描述 | C: 实体发货商品,T: 免费翻墙软件有偿分享，高速稳定不限流量不限速无需会员，永久免费 || 免费翻墙软件有偿分享，高速稳定不限流量不限速无需会员，永久免费 | D: 无详情描述 | C: 技术服务[非教程],pending,,,
