balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,target_action,suggested_label,suggested_confidence,source_step11_scorer_token,source_step11_graph_primary_threshold,source_step11_prob_positive,source_step11_score_rank_desc,source_step11_threshold_pass_bool,source_step11_graph_filter_retained_bool,embedding_cosine_bge_m3,structural_support_score_raw,profile_category_jaccard,style_gap_score,style_gap_feature_hit_count,boundary_distance_to_graph_threshold
405,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:24172||market_item.xlsx|茶马古道|seller_raw:/shop/413191,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.490263,different_alias,false,中文暗网交易市场,茶马古道,24172,/shop/413191,,,,,,0.235581,0.259629,"T: 私拍私拍-狂人 || 私拍私拍-狂人 | D: 共计100条数据,1元一条 | C: 私人专拍",T: 5.26一手配資站 股票 站内首发 || 5.26一手配資站 股票 站内首发 | D: 2、数据格式是仅手机号码 3、网址分别为www.qcygu.cn和www.zhonghangdongli.com 4、下单后就可以看到数据下载链接和数据验证方法 数据保真 不以任何理由退款 | C: 数据 || 担保私拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.490263,2658,0,0,0.768181,0.259629,0.0,2.938594,5,0.069737
406,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:45288||market_item.xlsx|中文暗网交易市场|seller_raw:536887,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.499562,different_alias,true,中文暗网交易市场,中文暗网交易市场,45288,536887,,,,数据资源,,0.342489,0.454768,T: 出售 一手 8月份股民数据 4W条 || 出售 一手 8月份股民数据 4W条 | D: 一万条股民数据 | C: 数据资源 || 私人专拍,T: 2020年1月份到5月份股民16878条 || 2020年1月份到5月份股民16878条 | D: 数据内容：姓名 手机号码，身份证，地址，时间 此数据最新内部流出数据 为避免争议，请了解清楚再拍 | C: 数据资源,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.499562,2483,0,0,0.854452,0.454768,0.5,2.936359,5,0.060438
407,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/419443||market_item.xlsx|茶马古道|seller_raw:/shop/452666,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.648669,different_alias,true,茶马古道,茶马古道,/shop/419443,/shop/452666,,,,技术,,0.17323,0.753042,"T: 日赚500-2000最新菠菜跑分项目USDT佣金一单一回 || 日赚300-1000！0.9到1.5佣，一笔一回， | D: 2020年最新菠彩跑分(代收)项目，USDT固码，不封码0.9到1.5佣，日赚300-1000，一笔一回，真正零风险，与传统ZFB,VX跑码不一样 | C: 技术",T: 跑分项目日赚千元 || 出V3支付宝账号 | D: 银行卡 支付宝可以企业可以个码 稳定台子 TG:XIAOYUJIANG | C: 虚拟 || 技术,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.648669,1175,1,0,0.830055,0.753042,0.5,2.935312,5,0.088669
408,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:562811||market_item.xlsx|茶马古道|seller_raw:/shop/398502,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|shared_title_clone|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.646181,different_alias,false,中文暗网交易市场,茶马古道,562811,/shop/398502,,招商银行理财百万级客户数据_今年16W优质稀缺,今年招商银行理财百万级客户数据 理财产品总共资产都是百万元级别的高端客户 能有闲钱现金理财，在百万级的，肯定是还有更多资产的高端群体，适合股票，金融，投资等等各种开发 || 姓名\性别\学历\联系电话\身份证号\招行卡号\卡类别\理财评级\理财总资产\地址 全国各地的，160000多条，自动发货 || 今年招商银行理财百万级客户数据 理财产品总共资产都是百万元级别的高端客户 能有闲钱现金理财，在百万级的，肯定是还有更多资产的高端群体，适合股票，金融，投资等等各种开发。 姓名\性别\学历\联系电话\身份证号\招行卡号\卡类别\理财评级\理财总资产\地址 全国各地的，160000多条，自动发货,,,0.453199,0.259235,T: 招商银行理财百万级客户数据_今年16W优质稀缺 || 招商银行理财百万级客户数据_今年16W优质稀缺 | D: 今年招商银行理财百万级客户数据 理财产品总共资产都是百万元级别的高端客户 能有闲钱现金理财，在百万级的，肯定是还有更多资产的高端群体，适合股票，金融，投资等等各种开发 | C: 数据资源 || 私人专拍,T: 招商银行理财百万级客户数据_今年16W优质稀缺 || 今年近月46000条大学生网贷下款料 | D: 今年近月46000条大学生网贷下款料 今年近期，具体时间如图， 大学生网贷下款料46000多条打包价 下款额度在几千元，大部分都是打款成功的 字段段有： 金额，审核状态，姓名，性别，手机，民族，学校名称，专业，籍贯，Email，下款时间，银行卡类型，银行名称 先到先用，一手资源， 拍后刷新有下载链接，excel表格发货 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.646181,1251,1,0,0.879667,0.259235,0.0,2.9352,5,0.086181
409,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:31252||market_item.xlsx|中文暗网交易市场|seller_raw:586003,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.489608,different_alias,true,中文暗网交易市场,中文暗网交易市场,31252,586003,,,,私人专拍,,0.343594,0.651076,T: 私人专拍 || 私人专拍 | D: 私人专拍！！！！！ | C: 私人专拍,T: 975币0032BTC私人专拍 || 售USDT457折BTC0015 | D: 售USDT457，折BTC0.015 1.拍下来，发收款二维码 2.收到款后，请马上放币 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.489608,2672,0,0,0.800593,0.651076,1.0,2.934333,4,0.070392
410,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:24341||market_item.xlsx|茶马古道|seller_raw:/shop/394794,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.533912,different_alias,false,中文暗网交易市场,茶马古道,24341,/shop/394794,,,,,,0.226886,0.467979,T: 微信反查 在逃查询 邦德快递 信用卡地址 关联身份证 || 微信反查 在逃查询 邦德快递 信用卡地址 关联身份证 | D: 微信反查绑定的手机号，出身份证 0.035 BTC （想查人的很好用） 所有关联身份证号码 0.03 BTC （可查出亲戚，朋友的身份证号） 信用卡地址 0.020 BTC （这个地址一般比较准确） 邦德快递 0.018 BTC 在逃查询 0.015 BTC （可以查在逃原因） | C: 服务业务,T: 微信反查仇人身份证号，手机号高手来 || 微信反查仇人身份证号，手机号高手来 | D: 微信反查身份证号，手机号高手来 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.533912,1906,0,0,0.823759,0.467979,0.0,2.927351,6,0.026088
411,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:23080||market_item.xlsx|茶马古道|seller_raw:/shop/412259,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.521531,different_alias,false,中文暗网交易市场,茶马古道,23080,/shop/412259,,,,,,0.234865,0.125021,T: 比特币搬砖教程 || 比特币搬砖教程 | C: 技术技能,T: 求购10比特币啊啊啊 || 求购10比特币啊啊啊 | D: 求购10比特币啊啊啊 | C: 站内充提 || 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.521531,2096,0,0,0.801288,0.125021,0.0,2.926242,4,0.038469
412,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:47411||market_item.xlsx|中文暗网交易市场|seller_raw:60931,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.685971,different_alias,true,中文暗网交易市场,中文暗网交易市场,47411,60931,,,,影视色情,,0.297027,0.574594,T: 12GB中学厕所偷拍 || 12GB中学厕所偷拍 | C: 影视色情,T: 某会所厕所偷拍流出 都是些漂亮的小姐姐！第一手资源 ！！！ || 高清幼女厕所盗摄，绝版资源 | D: 这个网站主要是UU和萝莉的资源，我是下级推广，半价出卡密 具体充值请到论坛看教程 我只卖卡密不负责其他任何事 卡密拍下自动发货 不接受任何形式的退款 拍下等于接受本协议 网址： http://3331001956.p2pcon.com （网站直接买99，本帖卡密50元） 拍下即可获得充值卡密 | C: 影视色情,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.685971,244,1,0,0.780673,0.574594,1.0,2.922985,5,0.125971
413,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:35465||market_item.xlsx|茶马古道|seller_raw:/shop/444280,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.507052,different_alias,false,中文暗网交易市场,茶马古道,35465,/shop/444280,,,,,,0.224074,0.462054,T: OurGirl BBS 少女个人信息交流社区邀请码 || OurGirl BBS 少女个人信息交流社区邀请码 | D: OurGirl BBS 少女个人信息交流社区邀请码分享 | C: 影视色情,T: 创世纪邀请码（只有邀请码） || 创世纪邀请码（只有邀请码） | D: 创世纪邀请码出售（只有邀请码） 拍下以后私我，每天都会上线查看消息 虚拟物品一旦拍下拒绝退款，白嫖请绕道 | C: 虚拟,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.507052,2262,0,0,0.773414,0.462054,0.0,2.91948,5,0.052948
414,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:460062||market_item.xlsx|茶马古道|seller_raw:/shop/10158,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.531778,different_alias,false,中文暗网交易市场,茶马古道,460062,/shop/10158,,,,,,0.252233,0.311821,T: 10W多条714下款数据 || 10W多条714下款数据 | C: 数据资源,T: 大量收购网贷实时下款数据，价格好谈 || 大量收购网贷实时下款数据，价格好谈 | D: 骗子绕道，。只求长期合作 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.531778,1917,0,0,0.838793,0.311821,0.0,2.908742,5,0.028222
415,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:313620||market_item.xlsx|茶马古道|seller_raw:/shop/279,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.514187,different_alias,false,中文暗网交易市场,茶马古道,313620,/shop/279,,,,,,0.226094,0.131184,T: 出之前爆出灰鸽子论坛用户数据(数据2w+) || 前段时间很火的喜来登600分视频整理 | C: 影视色情 || 数据资源,T: 求购前段时间B站泄露得源代码 || 求购前段时间B站泄露得源代码 | D: 4月份时B站泄露到GitHub得源代码 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.514187,2164,0,0,0.77422,0.131184,0.0,2.90533,5,0.045813
