pair_uid,data_bucket,candidate_language,split_name,split_component_id,review_label,review_stratum,usable_for_supervision,usable_for_core_transfer,candidate_rule_hits,shared_contact_count,shared_pgp_fingerprint_count,shared_title_count,shared_description_count,embedding_cosine_multilingual_e5_large,embedding_cosine_bge_m3,embedding_cosine_labse,structural_support_score_raw,source_seller_raw_left,source_seller_raw_right,identity_label,evidence_type,evidence_type_confident,identity_training_eligible,has_direct_identifier_signal,has_template_clone_signal,has_semantic_topic_signal,has_public_contact_or_url_noise_signal,evidence_type_reasons
market_item.xlsx|茶马古道|seller_raw:/shop/440693||market_item.xlsx|茶马古道|seller_raw:/shop/441616,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.938244,0.902687,0.942626,0.512615,/shop/440693,/shop/441616,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:531087||market_item.xlsx|茶马古道|seller_raw:/shop/406711,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.904176,0.800499,0.832593,0.242909,531087,/shop/406711,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|中文暗网交易市场|seller_raw:84963||market_item.xlsx|茶马古道|seller_raw:/shop/397981,zh_target_strict,zh,test,comp_00103,negative,semantic_only,1,1,,,,,,0.92485,0.830545,0.81424,0.192032,84963,/shop/397981,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/417184||market_item.xlsx|茶马古道|seller_raw:/shop/436577,zh_target_strict,zh,valid,comp_00124,negative,semantic_only,1,1,,,,,,0.916404,0.826608,0.883994,0.224303,/shop/417184,/shop/436577,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/442743||market_item.xlsx|茶马古道|seller_raw:/shop/668,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.933747,0.865629,0.921625,0.697614,/shop/442743,/shop/668,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:37850||market_item.xlsx|茶马古道|seller_raw:/shop/783,zh_target_strict,zh,train,comp_00049,negative,semantic_only,1,1,,,,,,0.848897,0.75375,0.779169,0.206389,37850,/shop/783,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/434666||market_item.xlsx|茶马古道|seller_raw:/shop/451316,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.908884,0.859837,0.92583,0.722215,/shop/434666,/shop/451316,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:31478||market_item.xlsx|中文暗网交易市场|seller_raw:77985,zh_target_strict,zh,valid,comp_00035,negative,semantic_only,1,1,,,,,,0.920059,0.778425,0.751213,0.16702,31478,77985,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|中文暗网交易市场|seller_raw:40037||market_item.xlsx|中文暗网交易市场|seller_raw:5995,zh_target_strict,zh,train,comp_00053,negative,semantic_only,1,1,,,,,,0.873713,0.750372,0.772402,0.190976,40037,5995,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/447487||market_item.xlsx|茶马古道|seller_raw:/shop/7343,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.922435,0.793775,0.854378,0.592848,/shop/447487,/shop/7343,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:48851||market_item.xlsx|茶马古道|seller_raw:/shop/448464,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.906277,0.845423,0.78424,0.119998,48851,/shop/448464,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/434275||market_item.xlsx|茶马古道|seller_raw:/shop/446131,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.928559,0.893244,0.899644,0.731865,/shop/434275,/shop/446131,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:44207||market_item.xlsx|中文暗网交易市场|seller_raw:70936,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.906225,0.902054,0.912712,0.51762,44207,70936,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:238529||market_item.xlsx|中文暗网交易市场|seller_raw:565148,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.912598,0.80951,0.899991,0.672979,238529,565148,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/405392||market_item.xlsx|茶马古道|seller_raw:/shop/445120,zh_target_strict,zh,valid,comp_00157,negative,semantic_structural,1,1,,,,,,0.936366,0.86579,0.794464,0.526667,/shop/405392,/shop/445120,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/463712||market_item.xlsx|茶马古道|seller_raw:/shop/469170,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.907373,0.862552,0.84664,0.676515,/shop/463712,/shop/469170,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/443705||market_item.xlsx|茶马古道|seller_raw:/shop/445752,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.956173,0.93225,0.961156,0.626126,/shop/443705,/shop/445752,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/3462||market_item.xlsx|茶马古道|seller_raw:/shop/417338,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.938906,0.848436,0.858045,0.577061,/shop/3462,/shop/417338,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/412925||market_item.xlsx|茶马古道|seller_raw:/shop/448219,zh_target_strict,zh,test,comp_00166,negative,semantic_structural,1,1,,,,,,0.902675,0.815654,0.847923,0.641648,/shop/412925,/shop/448219,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/440693||market_item.xlsx|茶马古道|seller_raw:/shop/444329,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.941564,0.905689,0.959055,0.527444,/shop/440693,/shop/444329,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/441741||market_item.xlsx|茶马古道|seller_raw:/shop/8843,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.926457,0.876391,0.82548,0.65934,/shop/441741,/shop/8843,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/427252||market_item.xlsx|茶马古道|seller_raw:/shop/427472,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.958202,0.934725,0.913322,0.589703,/shop/427252,/shop/427472,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/404061||market_item.xlsx|茶马古道|seller_raw:/shop/440237,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.91669,0.838533,0.841108,0.664657,/shop/404061,/shop/440237,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/393365||market_item.xlsx|茶马古道|seller_raw:/shop/443084,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.902769,0.827017,0.880965,0.600954,/shop/393365,/shop/443084,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/400128||market_item.xlsx|茶马古道|seller_raw:/shop/441741,zh_target_strict,zh,test,comp_00149,negative,semantic_structural,1,1,,,,,,0.933027,0.894364,0.837317,0.662233,/shop/400128,/shop/441741,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/414687||market_item.xlsx|茶马古道|seller_raw:/shop/441741,zh_target_strict,zh,test,comp_00149,negative,semantic_structural,1,1,,,,,,0.919042,0.883873,0.820647,0.658164,/shop/414687,/shop/441741,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/425306||market_item.xlsx|茶马古道|seller_raw:/shop/431483,zh_target_strict,zh,test,comp_00153,negative,semantic_structural,1,1,,,,,,0.928008,0.881836,0.812811,0.662563,/shop/425306,/shop/431483,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:18826||market_item.xlsx|中文暗网交易市场|seller_raw:591780,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.921188,0.778049,0.824952,0.545496,18826,591780,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/433471||market_item.xlsx|茶马古道|seller_raw:/shop/442025,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.940995,0.891132,0.878709,0.654583,/shop/433471,/shop/442025,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/423213||market_item.xlsx|茶马古道|seller_raw:/shop/449473,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.922703,0.846289,0.868726,0.625057,/shop/423213,/shop/449473,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/440602||market_item.xlsx|茶马古道|seller_raw:/shop/447066,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.954252,0.93744,0.890785,0.559375,/shop/440602,/shop/447066,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/433482||market_item.xlsx|茶马古道|seller_raw:/shop/441917,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.933796,0.853041,0.927771,0.618091,/shop/433482,/shop/441917,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:45139||market_item.xlsx|中文暗网交易市场|seller_raw:517245,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.920397,0.871484,0.876813,0.560326,45139,517245,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/435940||market_item.xlsx|茶马古道|seller_raw:/shop/445120,zh_target_strict,zh,valid,comp_00157,negative,semantic_structural,1,1,,,,,,0.940717,0.863372,0.787338,0.536722,/shop/435940,/shop/445120,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:45139||market_item.xlsx|中文暗网交易市场|seller_raw:566597,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.926419,0.873088,0.892601,0.552973,45139,566597,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/435963||market_item.xlsx|茶马古道|seller_raw:/shop/462498,zh_target_strict,zh,valid,comp_00115,negative,semantic_structural,1,1,,,,,,0.961041,0.943335,0.965666,0.517019,/shop/435963,/shop/462498,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_shared_low_df_sentence_count
market_item.xlsx|茶马古道|seller_raw:/shop/447700||market_item.xlsx|茶马古道|seller_raw:/shop/827,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.917889,0.851395,0.881316,0.566044,/shop/447700,/shop/827,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:73521||market_item.xlsx|中文暗网交易市场|seller_raw:81012,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.905069,0.826283,0.809829,0.552933,73521,81012,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/414692||market_item.xlsx|茶马古道|seller_raw:/shop/416063,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.917972,0.819968,0.844618,0.534832,/shop/414692,/shop/416063,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/397085||market_item.xlsx|茶马古道|seller_raw:/shop/430878,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.910635,0.867325,0.89594,0.517262,/shop/397085,/shop/430878,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:28990||market_item.xlsx|中文暗网交易市场|seller_raw:32559,zh_target_strict,zh,train,comp_00030,negative,semantic_structural,1,1,,,,,,0.901938,0.803627,0.814646,0.503601,28990,32559,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/413268||market_item.xlsx|茶马古道|seller_raw:/shop/6780,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.94824,0.943366,0.943827,0.990923,/shop/413268,/shop/6780,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/6780||market_item.xlsx|茶马古道|seller_raw:/shop/882,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.96383,0.93916,0.937046,0.992958,/shop/6780,/shop/882,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/433471||market_item.xlsx|茶马古道|seller_raw:/shop/461471,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.946,0.855528,0.932839,0.995,/shop/433471,/shop/461471,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/470307||market_item.xlsx|茶马古道|seller_raw:/shop/6200,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.904854,0.870336,0.913238,0.99,/shop/470307,/shop/6200,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:605928||market_item.xlsx|中文暗网交易市场|seller_raw:606038,zh_target_strict,zh,train,silver_train_comp_00170,positive,semantic_structural,1,1,,,,,,0.941752,0.90982,0.965629,0.979092,605928,606038,same_controller,same_controller_component_anchor,1,1,0,0,0,0,review_notes_component_anchor_keyword
market_item.xlsx|茶马古道|seller_raw:/shop/404061||market_item.xlsx|茶马古道|seller_raw:/shop/443520,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.922904,0.867757,0.871368,0.937819,/shop/404061,/shop/443520,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:605877||market_item.xlsx|中文暗网交易市场|seller_raw:605886,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.944938,0.883548,0.974859,0.934861,605877,605886,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:603737||market_item.xlsx|中文暗网交易市场|seller_raw:606038,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.930788,0.881013,0.968146,0.911713,603737,606038,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/451428||market_item.xlsx|茶马古道|seller_raw:/shop/7343,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.939574,0.877329,0.88219,0.981378,/shop/451428,/shop/7343,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:603737||market_item.xlsx|中文暗网交易市场|seller_raw:605912,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.927917,0.858633,0.96678,0.966087,603737,605912,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:462296||market_item.xlsx|中文暗网交易市场|seller_raw:534628,zh_target_strict,zh,train,silver_train_comp_00157,positive,semantic_structural,1,1,,,,,,0.930213,0.871326,0.907082,0.983734,462296,534628,same_controller,same_controller_component_anchor,1,1,0,0,0,0,review_notes_component_anchor_keyword
market_item.xlsx|茶马古道|seller_raw:/shop/442743||market_item.xlsx|茶马古道|seller_raw:/shop/451428,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.915192,0.864559,0.877015,0.960799,/shop/442743,/shop/451428,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
