synthetic_pair_uid,synthetic_seller_uid,side,source_seller_uid,source_item_uid,source_row_number,content_signature
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|d10475b4bec67f675bb410e514b5dabb7a8dd552,322257,ea4349fcca95fefe608c906dddd0c1b9c50e86edb79655e64655fe2fc51ce606
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|4fef32e1ae5b2c913dd8be2b72dfcc446b832eb6,320791,347ce6963c017c07301e2ff9cc02d589895d1c73ef673f71d88b4aae5b3f25b2
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|381b765952e700f91fcbacc2d632bb7fec177814,321200,9e9cbd762df42280c03b2f746dc633c5ca75589c3bb32daa3d3e5d9d3aeb95d9
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|1ce3a2be51edf4de591601af6fea857d4654593b,323409,62b293c84caec2ad4cdf8a0efe3e8bb64c0cfcf22eedf81165a02907a1241797
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|07a71db608f6b6966f18c54a0e7f3ac57f8fb8e7,323307,3f0d3034cef07c293e5c32f16c92bb95c5530bb6dd43726c5a07c160e8173ee8
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|a29e6ae95aea811acbf5f27afdd6dcd91dd523de,321397,9d338ecc34c1ada6a9dfd23ab1578c8953f8e544ebea6423829974c3d5ceb848
synthetic://step22/v1/positive/p00344/left||synthetic://step22/v1/positive/p00344/right,synthetic://step22/v1/positive/p00344/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:39128,market_item.xlsx|78033582d8d2fc60ae3c3c19160fde6c607d5760,320138,48ec672750493fc4165d03ecf98a86cd43d5c435499a568d6f2c043a03e0e82c
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|f2139b5e1feab9a90e114bdf77c1de9b92066000,322885,c5f815fc5ac2271d7705e36d9bd77c9daa25da86ca8dc68f019851e65343ee4e
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|f634519ea73a3a0fb1c3c43dee6531c55999245b,315505,132dbcc57f432974515ab9072b5099bc3ca00404f9da2adabb95793d38fb9c24
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|1df5826be196ea17cfc6627f3598dd938f749cb0,316626,b98808aa2da6c2850928da22e1d13b6e6bda9723c957fd7a85f57ca41a8b880c
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|ad3b3bdda04a4c36cf85e22d46a00021cf688bfa,319203,fc4ab675848b8c3d9b7ae9ca1cca32291c38665588ee0f9eb868ed384d215972
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|69ac8879b391795a77fda4d8977df070357ca83c,320538,b5257649b1b0467bc8471eba8186c31b33bd1abf1e2031eeb57f745224eff9fb
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|350ffa68e3542ea1faaf2eb719f04b656a634bd7,316745,cbc59f3896a9d0b7586fa175a11655c37097cedcbb6c89f5fd0a1c9245332fb8
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|2b00b07fbc2ffd7f3437dab2ba09b633b789fa0d,319888,65c5e3f3372c03eb77dcb8acab32029946b201db81c748530ec833f6af13416e
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|4de9aaa5adc89c0ac0eed5b07cdf835da6690f40,323095,f010ce47313e208ea0f0eb25bf397141be41833ed7ca24e96e5126447c8e8007
synthetic://step22/v1/positive/p00345/left||synthetic://step22/v1/positive/p00345/right,synthetic://step22/v1/positive/p00345/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:513414,market_item.xlsx|8b49ff599e57b523b81913f64cdc485c9e5c3da4,319450,50c0af64c4716feb39b1703691f0a13571bb6c71fc2c3b3f216b35061a90e063
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|ec5a8b0eb033ba283d259eb20619019128b044ba,321917,20405f2c866319de3d0f65a4d928080026395eb81c4e0263f00df1b9969d383e
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|702b0da64ea0bc7f909486ed6a1c38afd9ae7bf7,323874,0ca7c95c2b259b50360132d48776edaff2f6276bd78cbf4fd806cfe4ccc494b3
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|d5fdab8c13559e814d02dd4e52b8a237488eee56,321828,bd2340760816786ba1008317f667c928d47dddf196d03d065eca1df6c6a7b052
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|122e5b7c91ee91a57ee1675805c68626be58a97a,319688,552bec94d5d5e20d113cb557e457fbea1fb86361f61135b9f1118ebf8b748d0c
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|8696d4df6bb69faddcd557ddcd6e942af3d0b16b,318643,6717b78515d4196720261e173f002b7e98d75c9bb9835d687989646ba96686c7
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|0905635e05d0fe585203c302e5d7a15d52b4d53c,320785,dc12ed5e952377ffd8f5a573004b24581f43f50972cc037a578025c19ea431f3
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|3c1aaecde5bc00379f14982ae790dbbfa94c2c7d,316371,1ac63df631d5f5922f270c566be31eb28ca5b99cb73cd0579226ed09981f4cbe
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|02722baf2b3c0be80825e5f4e30cc9cc7e96aa5a,318902,1539253c5b8eecb6b045c67fb5ae0235fefa278ef4ea73df8806727e1bd989d3
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|56e309b315ac392c5af28195220b96867f9ab9d2,318006,4a375220f83cadc509d57d8e831ff2e8029fcd18b1dc412085858e4155a26acb
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|be0b67f21dd9d85831d809e01ea75c1d7d9a5619,317302,91ec7b75a2a8365341328dd14ea6db02bca837f6393e77c5dc2ddd7e388ddc68
synthetic://step22/v1/positive/p00346/left||synthetic://step22/v1/positive/p00346/right,synthetic://step22/v1/positive/p00346/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:46375,market_item.xlsx|89416fc5d879e6fb749d0d15cd4a799caae23b10,319328,70226864e34bad557f071b8021a8d4accc327ee862d44b96c4f9d6df1eb50fb8
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|08a93cea7f3b53b57dcfb4c5306b25158fc85339,308477,29b8f238c9d9280e64213ad4b70dc6f2991d0b7fac01293934c01cd487cdbb0d
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|03c6e3d73fb13a0a2b35484ac6bfa02d99af0414,312299,c143b9f1b0ca3fd1c4560faf2d9898911804f2d9de9d4c7e77e5d92f678bc981
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|5a6751444a6825eca6ad258f1f9f9ae9daebd197,310081,36558a023b71447d8723ed6926dc857ef1cb46ef68d6e840c416b042cc319a93
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|b8d02cc8373b46865721dce33f65ebd62b0a09b1,313425,18dc3ee73b257427c7821b4781206d9f641cd8de00d97eb91da828bd43765b63
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|921dbf5de25424e3ffee90830c765af78c090b72,314278,c985cbce1fb3ddd96b81c64b982a6dfcfb76f2b742c57a27b4283f9846ff8407
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|aa3069a112b08d896149f3648159a0e4aac94b05,311180,bf553ec4c2f24c9b553b9127886735962387efac7f22657d5deeebe3ab51e671
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|5e3516e25188dd3c35dd76686ec07133c5325d46,315394,df9323796ed56aa4f5a60df8414451009a9e392215f1d86bcdd14c79efbf7a15
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|530789bcbfb18179f71ef9cdb0dd77e2d10d40f8,312381,6801597de791236cc3eb311bb2869a4eb44bb0c415f2a750cf63a3bca2cb9fa3
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|c10370ca4ff6560643ae0913ff489f8273738b07,312452,9f25507e1f83d40a949d5928cc5130608c9c71b77876fcd294a67c053a8c9be3
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|bf5d641ab6e8c537726d7a475125365f11de11c5,310997,60dd3ad5dbb6060e6b870f048df91c691e73756ee00cb83d3612afd0f808d5fe
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|94e12e7f44c827e2f1512c38fef8b0750ca8c3f6,308421,dac7a33017e5eaebf4dc6f40c567691356355296c7376332cd7574e46890f603
synthetic://step22/v1/positive/p00347/left||synthetic://step22/v1/positive/p00347/right,synthetic://step22/v1/positive/p00347/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/396961,market_item.xlsx|08522668ad2f31e83dc5b46403b55430f41be0ca,308865,afbd6f95a7e6a7bc466033d3bc44cee49761d0f583d34b14fffec343f4607f27
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|38071e84985b4ebc8d52776cf648c15a4506a962,319034,04ce35aa854d723f1eef9a9cd8be3a28581b657c2cfa0f66400efcb8f4653787
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|a1a11fddc7a06caf27216ff2547d210d71c7928a,321462,ca15d984573b6604366a9de048b184999d598ee12ae0fa6e876fb772221dd195
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|250c375ef73032fa16652179c57c2d2e29c192b1,316897,8f4d2ee4fe6deaf16f9726fc91996709ea48dfe1f2e2ab60ce99a4d708e1f14a
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|04d5c74e713fbdcf0d288f403278f56d0a9700f3,322132,116f27e96c9e19da37b167c8c006989baab5d4aea869ed0efc99364c840b2425
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|96293516f034bf8a57608d54679d0a7ddc109177,318235,84a9b868df0196e61d24c56c600bec159d16ded9bd003b0df69ea88bf9aec373
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|8f4f7b03d61e132893ad7621a7fec2ef94df8f0e,320315,5fb818ae9b15344e3e2d3108b46ad0182a6cd6da8977b4f6900dfb56dde56e6c
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|70697e48bcdf412090b2a3e7a5b7f51cbee743f8,322073,14296a7d9d457787d7fb4044c2ecac426daf558b754e165d4563bd4f98f9437e
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|a1f9750f4df255a8fe8d4459b4e22d2195293302,321881,6e0be23bd72b158090906cf2f44815e1d59b890839449e619189a27ea8c8ae43
synthetic://step22/v1/positive/p00348/left||synthetic://step22/v1/positive/p00348/right,synthetic://step22/v1/positive/p00348/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:444829,market_item.xlsx|5f1217a71ad47bbd8aba6b0e07d76f4f8bafdf73,316453,4fa7bc2f6db03c296039480e72b5664158c65412f6e85873891cab6c15bca0dc
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|12bad3c86b7747f767d7c9e1f351d13e00547683,317704,201dd07886a35baa87038633fdfa2dc97b86eb9c21e684684ec1b4a9ea2b4862
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|b3bfc6883c41bf08a92e3ac75d284dfb5c27bd50,320435,2873a6b97813a2dfef128d8bd6cee976034c16a9c76919320f6f36820aab08b5
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|55ec5236aad57fe38b1aa0a1ffd4571940a57dd6,321657,27334abe6f513ccd9ae01a8c94145e75876fad54f012558dadf98e7a43576b2a
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|6d001e1041f707bac4d8e5a71062e9c0b7472a2a,318681,e1f1e9aa817d95aa111eb5d7a9f5323a40b5377c26655cf486ba1539c44b28b0
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|d1a3291fa0b5668ed7500ed55b0eabc7167deb3d,323643,0b69010baa98fca95dfeccd9148b9a33790a5c807cf3c7b5fd6460af63386a52
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|1c4a87cc9b61c7225753a6c76ac8a27587587e5d,319166,6aaa7b9c191f6fb0c4c60c01497f0f294a195729a0c7bfb64fbc1fcd4944474d
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|2f5a9508ef5cacadc62f256bb9dc34aaadcf5b4c,317476,a38c8a84161fd74121db25e203d3f4653bf775cba062e79a1d629e7e3d5a3e72
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|2eb2809d876799d0f3489ce1b187d58648d9cac6,321552,38341506da011833d0bbe9d4bb95dcbbb1b3d1a1503e7142fba9e3d4235eb2e6
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|d2b0f61c6c52c7e4386a52e47855b7e7304061eb,320912,16457aeb82b5b4225b3ad6a100794e3fedb791e33076e4fba2fa4a7ccc1312c5
synthetic://step22/v1/positive/p00349/left||synthetic://step22/v1/positive/p00349/right,synthetic://step22/v1/positive/p00349/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:459702,market_item.xlsx|3a751cbd51a817044b0d91aa469b9337cdd2c94e,319158,46c2145b0b8389a2affb755eeee6abbc45135600ff057a1eaf296257420f3bcc
