synthetic_pair_uid,synthetic_class,source_parent_seller_uid_left,source_parent_seller_uid_right,source_parent_pair_uid,parent_component_id,parent_evidence_type,independent_source_unit,real_cross_account_sockpuppet_relation,synthetic_train_only,benchmark_eligible,left_item_count,right_item_count
synthetic://step22/v1/positive/p00398/left||synthetic://step22/v1/positive/p00398/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/441088,market_item.xlsx|茶马古道|seller_raw:/shop/441088,,step22_unlabeled_seller_7bf565dfabfe6a19e82c,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/441088,0,1,0,3,4
synthetic://step22/v1/positive/p00399/left||synthetic://step22/v1/positive/p00399/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|中文暗网交易市场|seller_raw:603220,,zh_target_strict_cc_ccff1905755794ed,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:603220,0,1,0,3,4
synthetic://step22/v1/positive/p00400/left||synthetic://step22/v1/positive/p00400/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:576381,market_item.xlsx|中文暗网交易市场|seller_raw:576381,,step22_unlabeled_seller_a02fa3898463526ef6cb,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:576381,0,1,0,3,3
synthetic://step22/v1/positive/p00401/left||synthetic://step22/v1/positive/p00401/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/397374,market_item.xlsx|茶马古道|seller_raw:/shop/397374,,step22_unlabeled_seller_ece72567cb88e20fd35b,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/397374,0,1,0,3,4
synthetic://step22/v1/positive/p00402/left||synthetic://step22/v1/positive/p00402/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:58327,market_item.xlsx|中文暗网交易市场|seller_raw:58327,,step22_unlabeled_seller_208da2969f80d9834e46,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:58327,0,1,0,4,5
synthetic://step22/v1/positive/p00403/left||synthetic://step22/v1/positive/p00403/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:512381,market_item.xlsx|中文暗网交易市场|seller_raw:512381,,step22_unlabeled_seller_9610ec80e497abc628cc,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:512381,0,1,0,6,6
synthetic://step22/v1/positive/p00404/left||synthetic://step22/v1/positive/p00404/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:71463,market_item.xlsx|中文暗网交易市场|seller_raw:71463,,step22_unlabeled_seller_ee6f85fd73edfd06fb03,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:71463,0,1,0,6,6
synthetic://step22/v1/positive/p00405/left||synthetic://step22/v1/positive/p00405/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/402190,market_item.xlsx|茶马古道|seller_raw:/shop/402190,,step22_unlabeled_seller_b8973378955662b1746a,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/402190,0,1,0,5,7
synthetic://step22/v1/positive/p00406/left||synthetic://step22/v1/positive/p00406/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:30023,market_item.xlsx|中文暗网交易市场|seller_raw:30023,,step22_unlabeled_seller_2f1307425def08773048,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:30023,0,1,0,6,5
synthetic://step22/v1/positive/p00407/left||synthetic://step22/v1/positive/p00407/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:54167,market_item.xlsx|中文暗网交易市场|seller_raw:54167,,step22_unlabeled_seller_b3afe3575ebf3ed13ac0,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:54167,0,1,0,6,6
synthetic://step22/v1/positive/p00408/left||synthetic://step22/v1/positive/p00408/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:534560,market_item.xlsx|中文暗网交易市场|seller_raw:534560,,step22_unlabeled_seller_4b424d248e1b4b6e82a3,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:534560,0,1,0,3,3
synthetic://step22/v1/positive/p00409/left||synthetic://step22/v1/positive/p00409/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/436819,market_item.xlsx|茶马古道|seller_raw:/shop/436819,,zh_target_strict_cc_f1ea2393a16a8e9c,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/436819,0,1,0,3,3
synthetic://step22/v1/positive/p00410/left||synthetic://step22/v1/positive/p00410/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:54210,market_item.xlsx|中文暗网交易市场|seller_raw:54210,,zh_target_strict_cc_f7f70f2184be4bbd,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:54210,0,1,0,5,7
synthetic://step22/v1/positive/p00411/left||synthetic://step22/v1/positive/p00411/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:433841,market_item.xlsx|中文暗网交易市场|seller_raw:433841,,step22_unlabeled_seller_788c81c931259324cbea,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:433841,0,1,0,6,5
synthetic://step22/v1/positive/p00412/left||synthetic://step22/v1/positive/p00412/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:519199,market_item.xlsx|中文暗网交易市场|seller_raw:519199,,zh_target_strict_cc_6c892e776bb10ae4,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:519199,0,1,0,6,5
synthetic://step22/v1/positive/p00413/left||synthetic://step22/v1/positive/p00413/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:99721,market_item.xlsx|中文暗网交易市场|seller_raw:99721,,zh_target_strict_cc_ca3af113ac817cad,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:99721,0,1,0,5,4
synthetic://step22/v1/positive/p00414/left||synthetic://step22/v1/positive/p00414/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/5920,market_item.xlsx|茶马古道|seller_raw:/shop/5920,,step22_unlabeled_seller_1f611fe443c1199d5fb8,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/5920,0,1,0,9,4
synthetic://step22/v1/positive/p00415/left||synthetic://step22/v1/positive/p00415/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:61578,market_item.xlsx|中文暗网交易市场|seller_raw:61578,,step22_unlabeled_seller_214ac0ec7067d2794cb5,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:61578,0,1,0,5,7
synthetic://step22/v1/positive/p00416/left||synthetic://step22/v1/positive/p00416/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/432076,market_item.xlsx|茶马古道|seller_raw:/shop/432076,,step22_unlabeled_seller_fdd230115921c06d609d,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/432076,0,1,0,6,6
synthetic://step22/v1/positive/p00417/left||synthetic://step22/v1/positive/p00417/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/436613,market_item.xlsx|茶马古道|seller_raw:/shop/436613,,step22_unlabeled_seller_c3f292bd05c3b13912e2,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/436613,0,1,0,6,5
synthetic://step22/v1/positive/p00418/left||synthetic://step22/v1/positive/p00418/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:73927,market_item.xlsx|中文暗网交易市场|seller_raw:73927,,step22_unlabeled_seller_6bd9f5694495042b1a34,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:73927,0,1,0,5,7
synthetic://step22/v1/positive/p00419/left||synthetic://step22/v1/positive/p00419/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/425410,market_item.xlsx|茶马古道|seller_raw:/shop/425410,,step22_unlabeled_seller_712c9eb5ccffb8d25182,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/425410,0,1,0,6,6
synthetic://step22/v1/positive/p00420/left||synthetic://step22/v1/positive/p00420/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/454105,market_item.xlsx|茶马古道|seller_raw:/shop/454105,,step22_unlabeled_seller_174ed5bf22f24d3dbe73,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/454105,0,1,0,4,3
synthetic://step22/v1/positive/p00421/left||synthetic://step22/v1/positive/p00421/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/464540,market_item.xlsx|茶马古道|seller_raw:/shop/464540,,step22_unlabeled_seller_eacfa55d5806aa9e782c,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/464540,0,1,0,6,6
synthetic://step22/v1/positive/p00422/left||synthetic://step22/v1/positive/p00422/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:517966,market_item.xlsx|中文暗网交易市场|seller_raw:517966,,step22_unlabeled_seller_52095d3ce38f519a1fed,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:517966,0,1,0,3,5
synthetic://step22/v1/positive/p00423/left||synthetic://step22/v1/positive/p00423/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:312538,market_item.xlsx|中文暗网交易市场|seller_raw:312538,,zh_target_strict_cc_8d579273f8d400c6,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:312538,0,1,0,6,6
synthetic://step22/v1/positive/p00424/left||synthetic://step22/v1/positive/p00424/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/457945,market_item.xlsx|茶马古道|seller_raw:/shop/457945,,step22_unlabeled_seller_32d0b097f36b16aca264,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/457945,0,1,0,3,3
synthetic://step22/v1/positive/p00425/left||synthetic://step22/v1/positive/p00425/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:413239,market_item.xlsx|中文暗网交易市场|seller_raw:413239,,step22_unlabeled_seller_9ef44e5cdb5c4e7fac43,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:413239,0,1,0,4,4
synthetic://step22/v1/positive/p00426/left||synthetic://step22/v1/positive/p00426/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:56796,market_item.xlsx|中文暗网交易市场|seller_raw:56796,,step22_unlabeled_seller_9123e7eda0985b630616,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:56796,0,1,0,6,6
synthetic://step22/v1/positive/p00427/left||synthetic://step22/v1/positive/p00427/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:585350,market_item.xlsx|中文暗网交易市场|seller_raw:585350,,zh_target_strict_cc_5e47151b4b14f7ff,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:585350,0,1,0,4,4
synthetic://step22/v1/positive/p00428/left||synthetic://step22/v1/positive/p00428/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:550719,market_item.xlsx|中文暗网交易市场|seller_raw:550719,,zh_target_strict_cc_a075d160d8e9bceb,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:550719,0,1,0,5,7
synthetic://step22/v1/positive/p00429/left||synthetic://step22/v1/positive/p00429/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:434444,market_item.xlsx|中文暗网交易市场|seller_raw:434444,,zh_target_strict_cc_a9ca9c9cfd7003e9,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:434444,0,1,0,3,4
synthetic://step22/v1/positive/p00430/left||synthetic://step22/v1/positive/p00430/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:453847,market_item.xlsx|中文暗网交易市场|seller_raw:453847,,step22_unlabeled_seller_d422c80fa656f4362f5e,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:453847,0,1,0,6,6
synthetic://step22/v1/positive/p00431/left||synthetic://step22/v1/positive/p00431/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:181176,market_item.xlsx|中文暗网交易市场|seller_raw:181176,,step22_unlabeled_seller_b1850db994081bb4237e,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:181176,0,1,0,7,18
synthetic://step22/v1/positive/p00432/left||synthetic://step22/v1/positive/p00432/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:520718,market_item.xlsx|中文暗网交易市场|seller_raw:520718,,step22_unlabeled_seller_9d8defcd099e2e2efe56,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:520718,0,1,0,4,3
synthetic://step22/v1/positive/p00433/left||synthetic://step22/v1/positive/p00433/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:469144,market_item.xlsx|中文暗网交易市场|seller_raw:469144,,zh_target_strict_cc_a075d160d8e9bceb,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:469144,0,1,0,3,3
synthetic://step22/v1/positive/p00434/left||synthetic://step22/v1/positive/p00434/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:516000,market_item.xlsx|中文暗网交易市场|seller_raw:516000,,zh_target_strict_cc_5ab9a9542992a12d,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:516000,0,1,0,6,5
synthetic://step22/v1/positive/p00435/left||synthetic://step22/v1/positive/p00435/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:472165,market_item.xlsx|中文暗网交易市场|seller_raw:472165,,zh_target_strict_cc_0507bae91408c271,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:472165,0,1,0,3,3
synthetic://step22/v1/positive/p00436/left||synthetic://step22/v1/positive/p00436/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/438502,market_item.xlsx|茶马古道|seller_raw:/shop/438502,,step22_unlabeled_seller_eed7c3bd89115ba15e8f,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/438502,0,1,0,3,4
synthetic://step22/v1/positive/p00437/left||synthetic://step22/v1/positive/p00437/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:83233,market_item.xlsx|中文暗网交易市场|seller_raw:83233,,step22_unlabeled_seller_07ef96b0a3393d2d2f9f,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:83233,0,1,0,5,6
synthetic://step22/v1/positive/p00438/left||synthetic://step22/v1/positive/p00438/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:58259,market_item.xlsx|中文暗网交易市场|seller_raw:58259,,step22_unlabeled_seller_41b30b944cbf5c0b9c82,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:58259,0,1,0,6,9
synthetic://step22/v1/positive/p00439/left||synthetic://step22/v1/positive/p00439/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/234,market_item.xlsx|茶马古道|seller_raw:/shop/234,,zh_target_strict_cc_d5a4b7e03a6c8450,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/234,0,1,0,7,5
synthetic://step22/v1/positive/p00440/left||synthetic://step22/v1/positive/p00440/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:470080,market_item.xlsx|中文暗网交易市场|seller_raw:470080,,step22_unlabeled_seller_10581af0347c0709c0a3,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:470080,0,1,0,4,3
